Date,District,Temperature_Max_C,Temperature_Min_C,Temperature_Avg_C,Rainfall_mm,Humidity_Percent,Wind_Speed_kmph,Sunshine_Hours
2015-02-05,Dharwad,24.6,13.9,19.7,2.1,63,11.3,4.7
2015-02-05,Belagavi,23.5,17.9,22.7,6.5,63,10.2,4.6
2015-02-06,Koppal,24.4,18.0,23.3,15.1,69,5.7,11.4
2015-02-06,Ballari,23.5,14.2,21.7,10.3,51,6.0,4.8
2015-02-06,Raichur,25.7,20.1,24.7,9.2,84,5.0,11.9
2015-02-06,Mandya,24.3,12.8,19.6,12.6,57,9.3,4.4
2015-02-06,Mysuru,27.5,16.6,23.4,16.8,68,5.0,11.0
2015-02-06,Hassan,26.6,17.6,25.0,17.2,92,13.1,11.3
2015-02-06,Davanagere,20.8,11.5,18.9,4.9,45,13.0,10.1
2015-02-06,Shivamogga,21.9,16.7,20.7,4.6,69,14.6,9.2
2015-02-06,Dharwad,20.8,15.7,20.7,2.8,65,5.4,1.1
2015-02-06,Belagavi,18.4,10.6,18.2,3.8,87,5.2,0.4
2015-02-07,Koppal,24.1,15.2,22.5,14.4,93,6.3,4.7
2015-02-07,Ballari,27.4,21.8,25.9,4.3,89,14.2,11.8
2015-02-07,Raichur,24.7,17.6,23.0,8.2,44,9.6,11.1
2015-02-07,Mandya,22.1,14.2,18.9,1.7,64,8.6,8.7
2015-02-07,Mysuru,24.1,16.8,23.8,17.9,79,3.4,2.1
2015-02-07,Hassan,20.6,13.5,19.4,4.2,95,9.8,2.5
2015-02-07,Davanagere,24.7,14.5,22.3,15.3,57,3.4,4.5
2015-02-07,Shivamogga,26.8,18.2,25.9,14.2,69,13.2,10.7
2015-02-07,Dharwad,19.8,10.3,18.0,18.6,52,6.4,2.0
2015-02-07,Belagavi,28.6,18.6,23.9,2.2,41,4.3,2.5
2015-02-08,Koppal,23.9,15.8,23.7,8.3,65,4.7,8.4
2015-02-08,Ballari,29.8,20.5,25.2,15.5,87,11.2,9.4
2015-02-08,Raichur,24.5,20.4,24.1,2.2,74,3.5,2.9
2015-02-08,Mandya,22.6,12.9,19.5,1.0,86,5.3,11.9
2015-02-08,Mysuru,27.2,16.6,24.5,0.8,57,3.4,6.5
2015-02-08,Hassan,22.9,17.6,22.4,17.5,92,14.0,0.2
2015-02-08,Davanagere,27.2,19.8,24.9,11.8,52,9.9,0.3
2015-02-08,Shivamogga,28.7,22.2,25.9,16.2,88,3.3,11.4
2015-02-08,Dharwad,29.4,17.9,24.6,11.1,57,5.3,8.6
2015-02-08,Belagavi,20.4,14.4,18.5,15.0,47,13.5,6.5
2015-02-09,Koppal,29.3,18.5,25.3,0.3,67,2.6,8.7
2015-02-09,Ballari,24.7,14.2,21.7,13.6,60,11.7,1.2
2015-02-09,Raichur,27.8,17.9,25.0,16.8,43,11.2,2.6
2015-02-09,Mandya,24.4,19.3,23.1,19.4,83,10.3,4.2
2015-02-09,Mysuru,21.7,12.5,19.4,20.0,47,10.2,4.6
2015-02-09,Hassan,22.5,11.6,18.5,16.6,87,4.2,0.2
2015-02-09,Davanagere,24.8,15.5,20.0,0.2,64,11.9,5.1
2015-02-09,Shivamogga,28.5,22.2,25.8,4.8,89,14.6,5.5
2015-02-09,Dharwad,21.1,12.9,20.7,3.5,62,14.4,1.8
2015-02-09,Belagavi,27.7,20.2,25.3,16.4,74,6.2,5.6
2015-02-10,Koppal,24.3,15.6,20.5,4.6,65,12.9,7.8
2015-02-10,Ballari,25.4,18.5,24.5,0.2,50,7.8,2.4
2015-02-10,Raichur,22.4,12.2,18.6,6.3,69,2.8,5.1
2015-02-10,Mandya,20.5,14.8,19.3,15.9,61,4.3,10.2
2015-02-10,Mysuru,25.2,18.2,22.7,15.2,72,5.5,4.6
2015-02-10,Hassan,24.0,18.4,22.4,18.1,86,2.5,1.5
2015-02-10,Davanagere,22.3,16.1,21.0,8.2,73,10.0,1.3
2015-02-10,Shivamogga,24.6,17.6,20.8,13.1,69,7.5,1.9
2015-02-10,Dharwad,25.5,17.9,22.8,1.5,44,9.1,2.5
2015-02-10,Belagavi,26.1,19.4,22.7,12.7,92,11.5,5.7
2015-02-11,Koppal,25.1,18.6,24.5,19.2,48,12.2,0.5
2015-02-11,Ballari,25.2,13.3,20.5,19.9,78,14.0,7.3
2015-02-11,Raichur,24.6,16.5,20.7,6.6,66,14.9,8.3
2015-02-11,Mandya,24.4,16.0,23.4,5.5,51,12.3,11.6
2015-02-11,Mysuru,22.4,15.5,18.7,1.8,51,12.1,4.3
2015-02-11,Hassan,24.9,18.7,24.7,14.1,83,12.1,6.4
2015-02-11,Davanagere,22.2,15.4,20.0,10.8,47,13.2,8.7
2015-02-11,Shivamogga,26.9,17.2,22.3,16.6,94,8.8,5.2
2015-02-11,Dharwad,25.7,17.4,23.3,3.9,77,5.3,9.0
2015-02-11,Belagavi,23.8,17.5,21.1,7.9,49,10.0,5.0
2015-02-12,Koppal,20.4,11.9,19.3,9.5,70,6.4,7.1
2015-02-12,Ballari,22.2,12.8,19.7,2.8,50,10.7,0.2
2015-02-12,Raichur,22.7,16.2,20.9,0.5,54,6.7,10.7
2015-02-12,Mandya,26.7,18.3,25.1,16.7,87,8.0,1.2
2015-02-12,Mysuru,19.6,11.7,18.5,1.3,42,6.2,4.0
2015-02-12,Hassan,20.6,12.3,19.1,6.2,65,12.0,5.3
2015-02-12,Davanagere,24.8,19.3,23.7,3.3,66,11.2,9.7
2015-02-12,Shivamogga,27.0,18.8,24.3,11.4,56,13.1,5.6
2015-02-12,Dharwad,24.0,17.3,23.9,7.1,65,8.1,1.6
2015-02-12,Belagavi,22.6,13.6,18.2,4.9,91,4.2,8.8
2015-02-13,Koppal,21.4,12.8,20.6,18.9,51,2.2,4.2
2015-02-13,Ballari,21.3,13.2,21.0,14.7,47,14.0,5.7
2015-02-13,Raichur,23.6,20.1,23.3,9.4,84,14.1,4.4
2015-02-13,Mandya,24.5,13.0,20.6,7.1,44,14.9,2.7
2015-02-13,Mysuru,25.3,19.9,25.1,10.4,68,9.1,11.2
2015-02-13,Hassan,27.9,18.3,23.3,8.6,93,4.5,8.4
2015-02-13,Davanagere,28.3,19.9,23.4,9.9,76,12.6,8.3
2015-02-13,Shivamogga,26.1,19.0,22.6,4.4,60,9.1,8.2
2015-02-13,Dharwad,24.2,17.1,21.2,3.1,46,12.4,6.4
2015-02-13,Belagavi,22.7,10.1,18.0,9.2,94,5.0,9.7
2015-02-14,Koppal,24.3,12.6,19.6,7.7,79,14.1,0.0
2015-02-14,Ballari,29.0,17.5,24.1,16.2,92,10.5,6.9
2015-02-14,Raichur,19.4,14.6,18.7,11.4,92,4.2,5.7
2015-02-14,Mandya,21.4,13.5,19.4,10.2,94,9.4,0.1
2015-02-14,Mysuru,29.7,21.0,25.8,13.1,65,14.8,6.1
2015-02-14,Hassan,21.1,12.5,20.3,19.6,56,9.8,11.1
2015-02-14,Davanagere,24.8,15.9,21.7,7.1,71,3.5,8.2
2015-02-14,Shivamogga,24.9,16.8,23.4,6.6,47,11.5,4.8
2015-02-14,Dharwad,20.1,13.3,19.8,4.1,57,9.4,5.5
2015-02-14,Belagavi,25.5,17.0,23.4,0.9,49,11.6,0.7
2015-02-15,Koppal,22.9,15.4,21.6,15.3,92,12.9,10.6
2015-02-15,Ballari,24.6,14.9,22.2,18.1,81,5.8,11.3
2015-02-15,Raichur,21.0,17.3,20.5,4.5,75,2.6,2.6
2015-02-15,Mandya,21.8,15.2,18.7,9.3,75,10.6,6.4
2015-02-15,Mysuru,18.9,13.8,18.8,1.9,95,3.7,11.9
2015-02-15,Hassan,24.7,17.6,24.2,6.9,50,7.0,4.9
2015-02-15,Davanagere,23.3,19.1,23.3,5.0,72,12.8,10.0
2015-02-15,Shivamogga,24.5,16.9,22.0,9.8,43,3.7,5.4
2015-02-15,Dharwad,24.5,19.4,22.8,12.3,52,10.7,4.9
2015-02-15,Belagavi,24.0,12.3,19.3,11.0,70,9.8,10.2
2015-02-16,Koppal,22.2,14.9,21.8,7.9,42,13.8,4.7
2015-02-16,Ballari,27.0,18.7,23.4,2.9,70,11.2,2.9
2015-02-16,Raichur,24.9,19.7,24.4,9.3,70,10.6,9.8
2015-02-16,Mandya,22.8,13.3,18.9,8.2,89,14.0,4.6
2015-02-16,Mysuru,21.3,11.8,18.4,7.8,66,13.8,9.1
2015-02-16,Hassan,25.4,19.2,22.3,4.0,93,13.6,11.5
2015-02-16,Davanagere,24.4,13.0,19.8,4.7,57,5.8,11.8
2015-02-16,Shivamogga,24.6,20.8,23.8,13.4,87,11.2,10.3
2015-02-16,Dharwad,22.7,14.3,21.1,14.2,90,4.1,2.5
2015-02-16,Belagavi,21.4,14.7,20.5,19.1,79,4.2,10.7
2015-02-17,Koppal,22.8,13.4,18.5,13.3,55,4.0,8.1
2015-02-17,Ballari,26.6,22.8,25.8,0.4,40,13.2,11.9
2015-02-17,Raichur,21.6,16.9,21.5,4.8,52,5.1,5.6
2015-02-17,Mandya,24.1,16.0,22.6,9.3,89,8.9,3.1
2015-02-17,Mysuru,23.8,16.0,22.8,5.1,80,4.8,11.1
2015-02-17,Hassan,19.1,14.2,18.1,14.8,43,7.9,0.3
2015-02-17,Davanagere,26.5,17.1,22.1,6.8,50,4.5,9.8
2015-02-17,Shivamogga,23.7,18.3,21.8,14.3,65,11.8,7.6
2015-02-17,Dharwad,22.3,16.0,20.3,8.4,45,2.8,3.1
2015-02-17,Belagavi,28.2,20.8,23.8,19.9,92,2.3,2.5
2015-02-18,Koppal,20.2,15.5,19.6,15.0,73,4.0,3.5
2015-02-18,Ballari,27.6,17.0,24.6,17.8,93,2.5,3.4
2015-02-18,Raichur,26.1,17.0,21.4,7.5,60,11.2,9.5
2015-02-18,Mandya,30.1,21.5,25.5,7.0,42,8.5,2.0
2015-02-18,Mysuru,22.4,14.4,18.2,0.8,84,9.9,3.6
2015-02-18,Hassan,25.1,16.7,23.3,15.0,59,13.1,11.8
2015-02-18,Davanagere,22.4,14.5,19.9,6.1,69,13.0,10.0
2015-02-18,Shivamogga,25.3,16.4,24.2,15.8,59,5.8,5.1
2015-02-18,Dharwad,26.7,22.0,25.0,3.6,74,6.7,8.7
2015-02-18,Belagavi,19.7,14.5,19.3,13.5,90,4.2,4.0
2015-02-19,Koppal,24.2,15.7,20.3,5.1,84,3.8,8.4
2015-02-19,Ballari,21.8,11.1,18.5,16.5,47,14.6,1.7
2015-02-19,Raichur,26.3,16.4,23.0,14.7,69,13.2,4.5
2015-02-19,Mandya,20.1,13.4,20.1,5.9,65,14.8,5.5
2015-02-19,Mysuru,23.8,17.3,23.1,1.8,61,11.9,6.4
2015-02-19,Hassan,24.5,19.2,22.4,7.6,41,12.8,2.8
2015-02-19,Davanagere,24.2,16.0,22.4,3.1,94,8.1,11.9
2015-02-19,Shivamogga,20.8,15.2,19.8,15.1,71,6.3,7.5
2015-02-19,Dharwad,25.5,18.6,24.3,3.6,59,6.3,5.1
2015-02-19,Belagavi,23.5,16.5,22.5,19.7,59,10.5,8.7
2015-02-20,Koppal,20.5,13.7,20.2,2.4,65,9.4,8.0
2015-02-20,Ballari,23.7,16.7,21.5,4.8,80,10.3,2.3
2015-02-20,Raichur,25.2,18.6,22.4,7.5,90,8.1,1.3
2015-02-20,Mandya,27.7,16.7,23.0,8.8,94,11.8,10.3
2015-02-20,Mysuru,23.6,12.0,19.7,4.6,58,10.3,10.4
2015-02-20,Hassan,26.3,18.6,23.2,19.3,89,13.9,8.5
2015-02-20,Davanagere,28.4,19.4,25.6,14.7,91,9.9,3.1
2015-02-20,Shivamogga,26.7,18.9,24.9,10.6,92,12.7,0.3
2015-02-20,Dharwad,26.8,14.6,22.5,3.7,95,7.4,6.5
2015-02-20,Belagavi,20.0,16.6,19.8,5.9,71,6.3,9.5
2015-02-21,Koppal,26.7,19.2,24.1,5.7,58,12.5,3.6
2015-02-21,Ballari,24.1,18.2,22.1,9.5,86,14.7,2.7
2015-02-21,Raichur,20.6,10.7,18.0,15.3,46,6.9,10.3
2015-02-21,Mandya,20.3,14.4,20.2,0.1,55,11.6,9.0
2015-02-21,Mysuru,25.5,17.0,24.0,11.7,69,3.8,11.6
2015-02-21,Hassan,25.8,19.9,24.1,4.2,77,4.9,6.8
2015-02-21,Davanagere,28.8,21.2,24.3,7.4,71,8.9,6.5
2015-02-21,Shivamogga,23.2,19.4,22.5,16.3,72,6.9,0.3
2015-02-21,Dharwad,26.5,17.6,25.4,0.7,89,7.8,6.3
2015-02-21,Belagavi,24.5,16.0,22.7,10.4,83,14.0,7.5
2015-02-22,Koppal,26.3,16.5,23.0,2.8,46,4.2,5.2
2015-02-22,Ballari,26.4,21.4,24.8,8.7,60,10.5,10.0
2015-02-22,Raichur,25.7,16.7,23.0,17.4,80,7.4,6.4
2015-02-22,Mandya,20.3,10.6,18.1,10.3,44,13.5,4.8
2015-02-22,Mysuru,26.2,17.9,21.8,17.1,66,14.8,9.6
2015-02-22,Hassan,25.2,14.2,20.5,15.5,84,6.2,5.5
2015-02-22,Davanagere,24.4,13.5,21.4,2.7,43,12.0,4.4
2015-02-22,Shivamogga,28.6,18.8,24.3,1.2,62,3.7,7.1
2015-02-22,Dharwad,23.3,17.2,22.9,4.5,95,2.6,9.9
2015-02-22,Belagavi,21.5,12.0,19.8,11.9,83,8.1,2.3
2015-02-23,Koppal,23.1,17.3,21.4,4.0,86,7.8,0.5
2015-02-23,Ballari,23.5,18.4,23.3,11.3,49,6.4,6.0
2015-02-23,Raichur,24.5,20.1,24.1,19.3,47,2.1,6.1
2015-02-23,Mandya,25.1,17.0,22.7,6.7,93,9.0,9.1
2015-02-23,Mysuru,25.3,20.9,25.2,1.9,78,4.2,7.6
2015-02-23,Hassan,20.2,15.0,18.4,15.8,54,5.8,0.3
2015-02-23,Davanagere,25.6,15.2,21.5,6.6,89,2.8,8.3
2015-02-23,Shivamogga,22.2,15.7,19.7,10.0,68,11.7,12.0
2015-02-23,Dharwad,22.2,15.1,19.2,11.1,56,10.9,8.0
2015-02-23,Belagavi,25.2,15.6,20.4,5.9,85,2.0,3.6
2015-02-24,Koppal,24.5,19.4,22.5,9.0,91,3.9,5.1
2015-02-24,Ballari,26.4,18.6,24.4,8.3,55,11.7,6.3
2015-02-24,Raichur,27.2,17.3,25.1,4.3,40,13.6,4.1
2015-02-24,Mandya,24.0,15.6,21.3,0.7,50,6.9,4.9
2015-02-24,Mysuru,25.8,17.7,25.0,19.3,94,11.5,5.6
2015-02-24,Hassan,25.6,16.9,24.0,11.8,41,7.4,10.1
2015-02-24,Davanagere,19.0,15.3,18.8,11.0,45,13.9,3.8
2015-02-24,Shivamogga,26.7,19.9,24.1,11.9,87,10.6,0.6
2015-02-24,Dharwad,24.4,14.9,20.3,6.5,80,3.9,1.4
2015-02-24,Belagavi,26.7,14.9,21.7,17.6,95,4.5,7.5
2015-02-25,Koppal,23.9,17.3,22.5,9.3,94,9.1,9.0
2015-02-25,Ballari,19.3,12.2,18.9,11.3,88,8.4,4.8
2015-02-25,Raichur,25.1,15.9,22.8,0.7,65,12.5,7.4
2015-02-25,Mandya,22.6,16.3,22.6,19.6,59,12.5,11.9
2015-02-25,Mysuru,21.8,15.7,19.6,14.3,63,13.7,3.5
2015-02-25,Hassan,23.0,15.9,22.7,10.0,82,8.4,11.8
2015-02-25,Davanagere,27.7,17.2,23.0,12.2,66,7.4,10.2
2015-02-25,Shivamogga,20.5,13.1,18.4,15.0,86,2.8,4.4
2015-02-25,Dharwad,26.4,19.2,25.6,18.4,71,4.1,3.3
2015-02-25,Belagavi,24.8,18.1,23.7,14.1,59,9.8,8.5
2015-02-26,Koppal,20.5,11.1,18.5,15.3,80,9.9,4.2
2015-02-26,Ballari,27.9,18.6,23.7,11.9,95,3.1,7.5
2015-02-26,Raichur,21.7,17.8,21.4,1.7,41,2.1,3.0
2015-02-26,Mandya,24.2,18.0,23.3,6.7,83,7.3,5.6
2015-02-26,Mysuru,26.1,17.5,22.8,19.5,75,13.5,10.7
2015-02-26,Hassan,29.9,21.3,25.4,11.0,59,2.7,8.0
2015-02-26,Davanagere,28.9,19.7,25.2,14.1,43,9.5,11.8
2015-02-26,Shivamogga,24.1,18.7,21.9,13.4,46,11.6,2.6
2015-02-26,Dharwad,29.6,21.3,25.2,19.4,90,9.2,6.2
2015-02-26,Belagavi,19.6,15.7,19.2,0.4,93,8.6,8.0
2015-02-27,Koppal,28.5,17.7,25.0,4.0,64,6.2,9.5
2015-02-27,Ballari,28.1,20.1,23.5,12.5,54,10.9,1.2
2015-02-27,Raichur,28.2,20.8,25.5,6.4,73,11.5,3.6
2015-02-27,Mandya,27.3,19.7,25.6,9.1,71,5.7,6.2
2015-02-27,Mysuru,25.2,16.6,22.8,19.7,77,8.4,1.3
2015-02-27,Hassan,23.4,17.4,22.2,12.0,59,10.2,7.7
2015-02-27,Davanagere,23.7,12.2,19.3,10.0,92,13.6,5.2
2015-02-27,Shivamogga,20.8,17.7,20.7,12.3,68,12.4,7.3
2015-02-27,Dharwad,26.6,16.5,24.2,17.8,90,11.7,6.4
2015-02-27,Belagavi,22.2,14.2,18.7,12.5,83,10.7,8.3
2015-02-28,Koppal,26.1,20.0,24.6,10.2,53,14.4,6.6
2015-02-28,Ballari,27.6,16.8,22.8,16.2,71,14.6,5.5
2015-02-28,Raichur,22.5,14.9,21.0,12.4,47,5.2,0.6
2015-02-28,Mandya,20.7,14.4,20.1,0.4,88,4.3,4.5
2015-02-28,Mysuru,26.3,14.8,21.3,15.1,94,8.7,9.1
2015-02-28,Hassan,27.6,22.0,25.8,3.6,49,2.0,1.7
2015-02-28,Davanagere,26.7,18.1,22.4,8.7,61,4.7,1.6
2015-02-28,Shivamogga,24.2,14.4,21.7,18.3,56,5.5,10.3
2015-02-28,Dharwad,29.0,22.1,25.8,16.1,74,8.9,3.3
2015-02-28,Belagavi,23.9,19.8,23.3,6.8,41,8.8,10.5
2015-03-01,Koppal,29.3,25.1,28.4,8.2,49,10.3,11.0
2015-03-01,Ballari,33.1,27.3,33.0,13.9,67,5.3,8.9
2015-03-01,Raichur,35.1,30.9,34.0,11.7,55,8.2,6.8
2015-03-01,Mandya,33.1,27.7,32.0,0.1,88,13.7,1.1
2015-03-01,Mysuru,34.5,26.1,32.9,17.4,94,10.0,11.2
2015-03-01,Hassan,29.2,24.8,28.2,19.0,62,5.1,10.8
2015-03-01,Davanagere,31.2,25.8,29.1,19.5,75,7.3,0.1
2015-03-01,Shivamogga,31.5,24.1,31.0,5.6,50,5.7,3.8
2015-03-01,Dharwad,36.9,31.2,35.7,13.2,91,8.2,8.1
2015-03-01,Belagavi,38.0,29.9,33.9,10.1,45,10.8,4.6
2015-03-02,Koppal,35.1,28.5,33.5,15.7,68,2.4,2.0
2015-03-02,Ballari,32.2,25.6,29.5,3.5,86,9.5,8.4
2015-03-02,Raichur,40.6,27.9,35.7,11.7,41,5.0,5.6
2015-03-02,Mandya,35.8,26.7,31.3,12.4,45,2.6,0.2
2015-03-02,Mysuru,32.5,22.5,30.1,7.7,51,11.6,10.6
2015-03-02,Hassan,37.1,28.4,32.9,16.1,65,4.6,6.6
2015-03-02,Davanagere,36.9,27.8,33.0,18.2,81,7.6,5.8
2015-03-02,Shivamogga,34.4,25.0,30.2,12.3,93,12.3,6.5
2015-03-02,Dharwad,31.0,24.7,28.1,10.4,54,14.7,8.3
2015-03-02,Belagavi,36.3,29.0,34.0,19.7,80,12.7,11.7
2015-03-03,Koppal,32.8,27.4,31.2,11.7,47,9.3,7.6
2015-03-03,Ballari,34.7,25.4,31.3,5.3,77,5.0,2.6
2015-03-03,Raichur,34.8,27.3,33.2,19.8,89,4.2,11.6
2015-03-03,Mandya,34.3,28.8,31.9,11.0,84,4.4,7.4
2015-03-03,Mysuru,32.9,28.2,32.4,11.5,70,8.6,1.0
2015-03-03,Hassan,35.7,29.0,33.0,10.3,80,11.4,3.2
2015-03-03,Davanagere,36.0,27.6,31.7,4.6,84,10.0,9.6
2015-03-03,Shivamogga,35.1,27.0,31.9,7.0,69,5.1,7.4
2015-03-03,Dharwad,36.4,28.0,35.8,17.6,71,2.6,0.2
2015-03-03,Belagavi,34.7,27.0,30.5,10.2,91,9.4,7.6
2015-03-04,Koppal,33.8,22.6,29.6,7.6,64,9.8,9.3
2015-03-04,Ballari,34.1,25.3,32.7,3.5,61,5.4,9.2
2015-03-04,Raichur,32.6,25.5,29.5,15.7,57,7.4,0.6
2015-03-04,Mandya,33.3,23.2,30.3,3.9,55,10.9,9.0
2015-03-04,Mysuru,29.9,22.9,28.8,13.2,55,5.0,7.3
2015-03-04,Hassan,36.7,29.0,33.3,9.4,44,8.9,6.2
2015-03-04,Davanagere,31.7,26.2,29.3,9.3,91,5.8,3.8
2015-03-04,Shivamogga,36.9,31.5,35.9,12.5,92,12.8,10.2
2015-03-04,Dharwad,34.8,28.5,32.2,15.5,54,12.2,0.9
2015-03-04,Belagavi,36.4,28.1,32.9,9.4,94,14.0,10.3
2015-03-05,Koppal,34.8,25.5,31.8,9.2,42,5.1,0.4
2015-03-05,Ballari,35.3,27.8,34.2,9.1,91,11.4,2.8
2015-03-05,Raichur,38.1,31.7,35.6,6.5,85,7.4,10.4
2015-03-05,Mandya,30.8,23.2,28.4,3.4,83,5.0,5.6
2015-03-05,Mysuru,34.0,25.4,33.3,18.7,66,4.5,1.1
2015-03-05,Hassan,33.0,27.1,32.8,13.3,54,2.4,11.8
2015-03-05,Davanagere,34.5,27.9,33.6,1.4,73,12.0,10.4
2015-03-05,Shivamogga,36.7,31.4,35.3,2.5,86,12.1,8.7
2015-03-05,Dharwad,36.2,28.6,32.7,10.2,77,4.1,1.0
2015-03-05,Belagavi,32.1,24.5,29.1,15.7,84,13.4,10.6
2015-03-06,Koppal,35.8,30.8,34.0,1.5,41,6.5,8.0
2015-03-06,Ballari,34.5,28.7,31.9,10.7,91,11.0,1.3
2015-03-06,Raichur,39.5,27.6,35.4,3.4,46,4.7,3.6
2015-03-06,Mandya,35.3,23.8,30.5,11.6,83,8.4,6.4
2015-03-06,Mysuru,31.8,22.6,28.4,10.2,73,9.7,1.3
2015-03-06,Hassan,29.7,25.8,29.3,0.2,93,9.0,11.9
2015-03-06,Davanagere,37.0,30.3,35.9,16.9,77,7.5,8.9
2015-03-06,Shivamogga,32.5,22.3,29.4,9.3,66,4.7,11.5
2015-03-06,Dharwad,36.4,27.8,35.6,4.1,47,10.4,11.6
2015-03-06,Belagavi,36.7,27.2,32.4,12.3,74,2.6,10.4
2015-03-07,Koppal,38.6,29.4,34.7,3.6,60,8.1,1.6
2015-03-07,Ballari,36.8,26.9,34.8,8.2,48,12.7,3.6
2015-03-07,Raichur,32.8,24.2,28.4,2.5,42,12.8,5.9
2015-03-07,Mandya,34.0,26.5,32.7,15.3,55,14.1,2.2
2015-03-07,Mysuru,31.2,23.8,28.1,2.7,72,11.2,7.2
2015-03-07,Hassan,29.7,24.9,28.3,5.4,40,14.3,5.9
2015-03-07,Davanagere,34.3,27.9,32.8,16.8,76,6.6,8.2
2015-03-07,Shivamogga,37.5,29.9,35.4,4.0,73,7.0,5.5
2015-03-07,Dharwad,32.0,24.6,31.1,1.8,95,14.3,3.2
2015-03-07,Belagavi,33.4,29.3,32.8,8.5,79,10.3,2.8
2015-03-08,Koppal,32.8,24.0,31.7,7.3,58,2.8,10.7
2015-03-08,Ballari,35.9,28.1,33.8,6.1,92,13.2,3.5
2015-03-08,Raichur,35.8,27.2,33.7,14.3,59,10.1,7.9
2015-03-08,Mandya,31.9,23.8,28.8,0.8,84,3.4,5.9
2015-03-08,Mysuru,36.4,28.5,33.4,9.3,50,6.9,2.4
2015-03-08,Hassan,30.2,22.4,28.9,13.9,87,7.1,0.3
2015-03-08,Davanagere,36.6,32.1,35.8,11.2,77,3.8,7.9
2015-03-08,Shivamogga,29.4,22.2,28.6,14.4,65,11.6,1.6
2015-03-08,Dharwad,31.8,25.2,29.2,16.7,51,8.0,2.4
2015-03-08,Belagavi,36.4,29.1,34.9,4.6,81,12.6,1.2
2015-03-09,Koppal,34.0,22.2,29.9,13.4,55,7.3,7.2
2015-03-09,Ballari,34.3,23.5,30.4,8.6,92,9.7,7.8
2015-03-09,Raichur,36.4,30.4,33.7,9.4,81,13.7,8.3
2015-03-09,Mandya,32.3,24.9,29.1,6.1,93,3.0,10.6
2015-03-09,Mysuru,29.5,22.8,29.3,9.8,71,6.1,11.4
2015-03-09,Hassan,38.3,31.3,35.9,7.4,75,4.8,7.5
2015-03-09,Davanagere,37.1,28.1,34.4,16.4,88,2.5,1.5
2015-03-09,Shivamogga,36.0,30.7,34.7,3.2,48,5.5,10.1
2015-03-09,Dharwad,29.0,22.0,28.5,12.5,82,7.6,7.2
2015-03-09,Belagavi,37.0,27.1,35.1,19.3,63,12.5,5.9
2015-03-10,Koppal,30.2,25.0,29.7,18.7,81,13.7,11.8
2015-03-10,Ballari,34.5,27.7,32.1,12.5,43,10.1,1.6
2015-03-10,Raichur,32.5,25.3,30.8,11.7,67,9.3,0.3
2015-03-10,Mandya,33.4,22.9,29.6,18.4,83,14.5,8.3
2015-03-10,Mysuru,38.1,30.0,35.1,9.4,70,8.7,3.1
2015-03-10,Hassan,33.3,25.8,31.9,7.9,71,12.0,2.4
2015-03-10,Davanagere,31.8,24.5,31.4,5.6,70,3.3,0.9
2015-03-10,Shivamogga,33.0,27.1,32.2,14.7,77,14.3,0.3
2015-03-10,Dharwad,30.3,24.9,28.3,5.9,52,8.4,3.7
2015-03-10,Belagavi,39.8,28.8,35.6,3.2,85,12.2,6.2
2015-03-11,Koppal,31.7,24.5,28.0,9.7,91,10.8,3.9
2015-03-11,Ballari,37.8,28.1,33.8,6.1,93,5.4,4.8
2015-03-11,Raichur,35.7,30.2,33.8,15.1,50,12.0,8.0
2015-03-11,Mandya,39.2,31.7,35.0,10.6,63,4.4,2.7
2015-03-11,Mysuru,32.6,23.1,29.2,10.3,59,13.8,5.0
2015-03-11,Hassan,36.1,26.8,31.4,19.9,79,10.6,0.9
2015-03-11,Davanagere,32.1,22.0,29.4,17.3,58,7.7,5.0
2015-03-11,Shivamogga,33.3,27.0,31.8,10.7,88,14.1,1.3
2015-03-11,Dharwad,35.3,24.4,31.7,7.7,59,7.5,9.8
2015-03-11,Belagavi,29.4,22.4,28.5,1.6,67,6.7,11.9
2015-03-12,Koppal,35.2,29.0,34.8,1.1,57,14.0,0.4
2015-03-12,Ballari,35.9,30.7,34.0,14.1,53,8.9,3.1
2015-03-12,Raichur,36.4,28.5,33.9,17.0,45,3.8,1.9
2015-03-12,Mandya,31.6,27.0,30.5,15.8,71,3.7,5.3
2015-03-12,Mysuru,36.7,27.6,34.0,16.1,78,14.5,11.2
2015-03-12,Hassan,32.5,29.1,32.1,11.1,90,14.9,2.6
2015-03-12,Davanagere,31.0,24.3,28.7,5.7,88,9.4,5.8
2015-03-12,Shivamogga,40.6,32.6,35.7,9.8,70,9.5,11.5
2015-03-12,Dharwad,36.1,30.6,33.9,4.8,80,4.0,8.3
2015-03-12,Belagavi,32.8,23.5,30.9,8.5,75,2.1,9.6
2015-03-13,Koppal,36.3,28.1,32.9,0.1,42,11.0,9.3
2015-03-13,Ballari,35.6,24.3,30.7,16.3,94,6.2,6.1
2015-03-13,Raichur,34.7,28.2,33.1,14.5,95,5.8,9.0
2015-03-13,Mandya,36.7,29.1,32.9,14.3,49,9.9,7.1
2015-03-13,Mysuru,32.6,24.8,31.3,12.9,71,10.6,7.8
2015-03-13,Hassan,28.6,22.7,28.5,18.2,89,5.1,3.2
2015-03-13,Davanagere,35.8,29.4,32.5,1.6,59,2.5,3.4
2015-03-13,Shivamogga,32.9,24.9,32.1,13.9,90,12.5,6.0
